Timestamp,Source IP,Destination IP,Hostname,Protocol,Port
2025-10-21 13:04:57,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:57,156.143.60.181,140.82.114.6,lb-140-82-114-6-iad.github.com,TCP,443
2025-10-21 13:04:57,156.143.60.181,140.82.114.6,lb-140-82-114-6-iad.github.com,TCP,443
2025-10-21 13:04:57,156.143.60.181,140.82.114.6,lb-140-82-114-6-iad.github.com,TCP,443
2025-10-21 13:04:57,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:57,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:57,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:57,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:57,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:57,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:57,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:57,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:57,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:57,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:57,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:57,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:57,156.143.60.181,140.82.114.6,lb-140-82-114-6-iad.github.com,TCP,443
2025-10-21 13:04:57,156.143.60.181,140.82.114.6,lb-140-82-114-6-iad.github.com,TCP,443
2025-10-21 13:04:57,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:57,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:57,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:57,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:57,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:57,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:57,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:57,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:57,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:57,51.116.253.169,156.143.60.181,Unknown,TCP,50725
2025-10-21 13:04:57,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:58,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:58,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:58,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:58,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,20.189.173.12,Unknown,TCP,443
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,20.189.173.12,156.143.60.181,Unknown,TCP,50764
2025-10-21 13:04:58,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:58,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:58,156.143.60.181,140.82.114.6,lb-140-82-114-6-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,140.82.114.6,lb-140-82-114-6-iad.github.com,TCP,443
2025-10-21 13:04:58,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:58,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:58,140.82.114.6,156.143.60.181,Unknown,TCP,50766
2025-10-21 13:04:58,156.143.60.181,140.82.114.6,lb-140-82-114-6-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-21 13:04:58,10.102.8.98,156.143.60.181,Unknown,UDP,62560
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:04:58,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-21 13:04:58,10.102.8.98,156.143.60.181,Unknown,UDP,61347
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,10.102.8.98,shrek19.fu.campus,UDP,53
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,10.102.8.98,156.143.60.181,Unknown,UDP,50261
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:04:58,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,140.82.114.22,156.143.60.181,Unknown,TCP,50767
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,156.143.60.181,4.249.131.160,Unknown,TCP,443
2025-10-21 13:04:58,4.249.131.160,156.143.60.181,Unknown,TCP,50768
2025-10-21 13:04:59,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:04:59,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:04:59,156.143.61.162,224.0.0.251,mdns.mcast.net,UDP,5353
2025-10-21 13:04:59,140.82.113.25,156.143.60.181,Unknown,TCP,50588
2025-10-21 13:04:59,156.143.60.181,140.82.113.25,lb-140-82-113-25-iad.github.com,TCP,443
2025-10-21 13:04:59,156.143.60.181,140.82.113.25,lb-140-82-113-25-iad.github.com,TCP,443
2025-10-21 13:04:59,156.143.60.181,140.82.113.25,lb-140-82-113-25-iad.github.com,TCP,443
2025-10-21 13:04:59,156.143.60.181,140.82.113.25,lb-140-82-113-25-iad.github.com,TCP,443
2025-10-21 13:04:59,140.82.113.25,156.143.60.181,Unknown,TCP,50588
2025-10-21 13:04:59,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:04:59,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:04:59,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:04:59,51.116.253.169,156.143.60.181,Unknown,TCP,50725
2025-10-21 13:04:59,51.116.253.169,156.143.60.181,Unknown,TCP,50725
2025-10-21 13:04:59,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:05:00,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:00,156.143.60.181,185.199.110.133,cdn-185-199-110-133.github.com,TCP,443
2025-10-21 13:05:00,185.199.110.133,156.143.60.181,Unknown,TCP,50747
2025-10-21 13:05:00,156.143.60.181,156.143.63.255,Unknown,UDP,57621
2025-10-21 13:05:01,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:02,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:02,156.143.60.181,35.186.224.30,30.224.186.35.bc.googleusercontent.com,TCP,443
2025-10-21 13:05:02,156.143.60.181,35.186.224.24,24.224.186.35.bc.googleusercontent.com,TCP,443
2025-10-21 13:05:02,35.186.224.30,156.143.60.181,Unknown,TCP,50721
2025-10-21 13:05:02,35.186.224.24,156.143.60.181,Unknown,TCP,50719
2025-10-21 13:05:02,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:02,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:02,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:02,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:05:02,140.82.114.22,156.143.60.181,Unknown,TCP,50765
2025-10-21 13:05:02,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:02,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:02,156.143.60.181,172.217.215.188,yo-in-f188.1e100.net,TCP,5228
2025-10-21 13:05:02,172.217.215.188,156.143.60.181,Unknown,TCP,50722
2025-10-21 13:05:02,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:04,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:05,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:06,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:06,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:06,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:06,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:07,156.143.60.181,35.186.224.30,30.224.186.35.bc.googleusercontent.com,TCP,443
2025-10-21 13:05:07,35.186.224.30,156.143.60.181,Unknown,TCP,50727
2025-10-21 13:05:07,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:05:07,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:05:07,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:05:07,51.116.253.169,156.143.60.181,Unknown,TCP,50725
2025-10-21 13:05:07,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:07,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:08,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:08,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:08,51.116.253.169,156.143.60.181,Unknown,TCP,50725
2025-10-21 13:05:08,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:05:08,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:05:08,51.116.253.169,156.143.60.181,Unknown,TCP,50725
2025-10-21 13:05:08,156.143.60.181,51.116.253.169,Unknown,TCP,443
2025-10-21 13:05:08,51.116.253.169,156.143.60.181,Unknown,TCP,50725
2025-10-21 13:05:10,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:10,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:10,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:11,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:11,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:11,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:11,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:11,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:11,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:11,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:11,140.82.114.22,156.143.60.181,Unknown,TCP,50769
2025-10-21 13:05:11,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:11,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:13,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:13,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:14,140.82.114.22,156.143.60.181,Unknown,TCP,50770
2025-10-21 13:05:14,156.143.60.181,140.82.114.22,lb-140-82-114-22-iad.github.com,TCP,443
2025-10-21 13:05:14,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:14,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:15,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:15,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:16,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:16,156.143.61.162,156.143.63.255,Unknown,UDP,57621
2025-10-21 13:05:17,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:17,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:17,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:17,35.186.224.30,156.143.60.181,Unknown,TCP,61243
2025-10-21 13:05:17,156.143.60.181,35.186.224.30,30.224.186.35.bc.googleusercontent.com,TCP,443
2025-10-21 13:05:17,156.143.60.181,35.186.224.30,30.224.186.35.bc.googleusercontent.com,TCP,443
2025-10-21 13:05:17,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:17,35.186.224.30,156.143.60.181,Unknown,TCP,50510
2025-10-21 13:05:17,35.186.224.30,156.143.60.181,Unknown,TCP,50510
2025-10-21 13:05:17,156.143.60.181,35.186.224.30,30.224.186.35.bc.googleusercontent.com,TCP,443
2025-10-21 13:05:17,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:18,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:18,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:19,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:19,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
2025-10-21 13:05:19,0.0.0.0,255.255.255.255,broadcasthost,UDP,67
